Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63305049,12/06/2024 12:27:46 AM,12/06/2024 02:42:49 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,352 BEDFORD AVENUE,BEDFORD AVENUE,SOUTH    3 STREET,SOUTH    4 STREET,SOUTH    3 STREET,SOUTH    4 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 02:42:52 AM,01 BROOKLYN,3024300022,BROOKLYN,994585,198779,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.712273147769785,-73.96272045437884,"(40.712273147769785, -73.96272045437884)"
63301624,12/06/2024 12:26:17 AM,12/06/2024 01:07:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,611 EAST   21 STREET,EAST   21 STREET,DITMAS AVENUE,NEWKIRK AVENUE,DITMAS AVENUE,NEWKIRK AVENUE,ADDRESS,BROOKLYN,EAST   21 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 01:08:01 AM,14 BROOKLYN,3052070056,BROOKLYN,995948,172091,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63901891804962,-73.95785027702586,"(40.63901891804962, -73.95785027702586)"
63303544,12/06/2024 12:25:32 AM,12/06/2024 02:51:47 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11225,1207 NOSTRAND AVENUE,NOSTRAND AVENUE,HAWTHORNE STREET,WINTHROP STREET,HAWTHORNE STREET,WINTHROP STREET,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 02:51:52 AM,09 BROOKLYN,3048190010,BROOKLYN,998038,178908,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65772709647846,-73.95030574722443,"(40.65772709647846, -73.95030574722443)"
63306575,12/06/2024 12:19:04 AM,12/06/2024 03:47:05 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11225,676 FLATBUSH AVENUE,FLATBUSH AVENUE,HAWTHORNE STREET,WESTBURY COURT,HAWTHORNE STREET,WESTBURY COURT,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 03:47:08 AM,09 BROOKLYN,3050260241,BROOKLYN,995299,178604,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65689652460699,-73.96017805684019,"(40.65689652460699, -73.96017805684019)"
63307390,12/06/2024 12:18:27 AM,12/06/2024 12:52:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11210,2528 FOSTER AVENUE,FOSTER AVENUE,EAST   25 STREET,EAST   26 STREET,EAST   25 STREET,EAST   26 STREET,ADDRESS,BROOKLYN,FOSTER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 12:52:47 AM,14 BROOKLYN,3052270031,BROOKLYN,997345,171873,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63841859948865,-73.95281709161866,"(40.63841859948865, -73.95281709161866)"
63306467,12/06/2024 12:16:36 AM,12/06/2024 02:30:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,308 BEDFORD AVENUE,BEDFORD AVENUE,SOUTH    1 STREET,SOUTH    2 STREET,SOUTH    1 STREET,SOUTH    2 STREET,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 02:30:58 AM,01 BROOKLYN,3024050021,BROOKLYN,994854,199339,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71380989584407,-73.9617492581918,"(40.71380989584407, -73.9617492581918)"
63301925,12/06/2024 12:10:48 AM,12/06/2024 03:46:20 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,642 ROGERS AVENUE,ROGERS AVENUE,PARKSIDE AVENUE,CLARKSON AVENUE,PARKSIDE AVENUE,CLARKSON AVENUE,ADDRESS,BROOKLYN,ROGERS AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 03:46:23 AM,09 BROOKLYN,3050560050,BROOKLYN,997281,178217,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65583159962477,-73.95303543625613,"(40.65583159962477, -73.95303543625613)"
63301637,12/06/2024 12:09:35 AM,12/06/2024 12:13:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOM X BOULEVARD,MALCOM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 12:13:54 AM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,PHONE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63301937,12/06/2024 12:03:19 AM,12/06/2024 02:36:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11239,135 ELMIRA LOOP,ELMIRA LOOP,SCHROEDERS AVENUE,BEND,SCHROEDERS AVENUE,BEND,ADDRESS,BROOKLYN,ELMIRA LOOP,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/06/2024 02:36:43 AM,05 BROOKLYN,3044520085,BROOKLYN,1017337,175737,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64897231926673,-73.88076454835067,"(40.64897231926673, -73.88076454835067)"
63302957,12/05/2024 11:51:16 PM,12/06/2024 12:49:20 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11206,253 BUSHWICK AVENUE,BUSHWICK AVENUE,MONTROSE AVENUE,JOHNSON AVENUE,MONTROSE AVENUE,JOHNSON AVENUE,ADDRESS,BROOKLYN,BUSHWICK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 12:49:23 AM,01 BROOKLYN,3030640027,BROOKLYN,1000949,196975,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.7073118741198,-73.9397692472213,"(40.7073118741198, -73.9397692472213)"
63304476,12/05/2024 11:39:32 PM,12/06/2024 12:31:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11219,5219 NEW UTRECHT AVENUE,NEW UTRECHT AVENUE,52 STREET,53 STREET,52 STREET,53 STREET,ADDRESS,BROOKLYN,NEW UTRECHT AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/06/2024 12:31:43 AM,12 BROOKLYN,3056620044,BROOKLYN,985612,170201,PHONE,Unspecified,BROOKLYN,,,,,,,,40.633838890785015,-73.9950928821668,"(40.633838890785015, -73.9950928821668)"
63307392,12/05/2024 11:36:00 PM,12/05/2024 11:49:03 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOM X BOULEVARD,MALCOM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2024 11:49:06 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,PHONE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63310086,12/05/2024 11:30:35 PM,12/06/2024 12:44:59 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11217,80 LAFAYETTE AVENUE,LAFAYETTE AVENUE,SOUTH ELLIOTT PLACE,SOUTH PORTLAND AVENUE,SOUTH ELLIOTT PLACE,SOUTH PORTLAND AVENUE,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/06/2024 12:45:02 AM,02 BROOKLYN,3021160021,BROOKLYN,991250,189631,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68716729285692,-73.97475969401174,"(40.68716729285692, -73.97475969401174)"
63310989,12/05/2024 11:27:14 PM,12/06/2024 05:03:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,1684 WEST    1 STREET,WEST    1 STREET,AVENUE P,QUENTIN ROAD,AVENUE P,QUENTIN ROAD,ADDRESS,BROOKLYN,WEST    1 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/06/2024 05:03:58 AM,11 BROOKLYN,3066300039,BROOKLYN,991276,160419,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60698665783536,-73.97469637068993,"(40.60698665783536, -73.97469637068993)"
63308077,12/05/2024 11:24:35 PM,12/06/2024 04:39:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11204,116 AVENUE O,AVENUE O,WEST    7 STREET,WEST    6 STREET,WEST    7 STREET,WEST    6 STREET,ADDRESS,BROOKLYN,AVENUE O,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 04:39:11 AM,11 BROOKLYN,3066000005,BROOKLYN,989606,161723,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61056703714054,-73.98070972012749,"(40.61056703714054, -73.98070972012749)"
63307337,12/05/2024 11:19:18 PM,12/06/2024 12:49:29 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11206,880 FLUSHING AVENUE,FLUSHING AVENUE,BUSHWICK AVENUE,STANWIX STREET,BUSHWICK AVENUE,STANWIX STREET,ADDRESS,BROOKLYN,FLUSHING AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 12:49:32 AM,04 BROOKLYN,3031390007,BROOKLYN,1001833,195040,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.701999043356025,-73.93658584725911,"(40.701999043356025, -73.93658584725911)"
63310233,12/05/2024 11:18:28 PM,12/06/2024 12:44:20 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,1038 NOSTRAND AVENUE,NOSTRAND AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 12:44:23 AM,09 BROOKLYN,3013200041,BROOKLYN,997877,180797,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66291223364454,-73.9508822004126,"(40.66291223364454, -73.9508822004126)"
63308082,12/05/2024 11:17:14 PM,12/06/2024 02:43:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,190 MARCY AVENUE,MARCY AVENUE,SOUTH    9 STREET,DIVISION AVENUE,SOUTH    9 STREET,DIVISION AVENUE,ADDRESS,BROOKLYN,MARCY AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/06/2024 02:43:35 AM,01 BROOKLYN,3021410019,BROOKLYN,995795,197127,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.707737304040606,-73.9583586771599,"(40.707737304040606, -73.9583586771599)"
63304419,12/05/2024 11:11:35 PM,12/06/2024 12:38:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,181 NORMAN AVENUE,NORMAN AVENUE,DIAMOND STREET,JEWEL STREET,DIAMOND STREET,JEWEL STREET,ADDRESS,BROOKLYN,NORMAN AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/06/2024 12:39:02 AM,01 BROOKLYN,3026250030,BROOKLYN,998937,204149,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72700634825301,-73.94701057061343,"(40.72700634825301, -73.94701057061343)"
63302962,12/05/2024 11:09:36 PM,12/05/2024 11:22:46 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,243 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 11:22:51 PM,03 BROOKLYN,3018340072,BROOKLYN,999205,188115,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682996353731106,-73.94607925926903,"(40.682996353731106, -73.94607925926903)"
63310087,12/05/2024 11:04:10 PM,12/06/2024 12:51:49 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,941 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,CHARLES PLACE,EVERGREEN AVENUE,CHARLES PLACE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,WILLOUGHBY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 12:51:52 AM,04 BROOKLYN,3031830064,BROOKLYN,1003376,193444,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69761519705515,-73.93102545902238,"(40.69761519705515, -73.93102545902238)"
63307384,12/05/2024 11:03:52 PM,12/05/2024 11:59:25 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1595 DEAN STREET,DEAN STREET,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,ADDRESS,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2024 11:59:29 PM,08 BROOKLYN,3013410001,BROOKLYN,1002282,185595,PHONE,Unspecified,BROOKLYN,,,,,,,,40.676073793193005,-73.93499178195799,"(40.676073793193005, -73.93499178195799)"
63312340,12/05/2024 11:00:56 PM,12/06/2024 03:05:08 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,391 HOOPER STREET,HOOPER STREET,SOUTH    1 STREET,GRAND STREET,SOUTH    1 STREET,GRAND STREET,ADDRESS,BROOKLYN,HOOPER STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 03:05:11 AM,01 BROOKLYN,3023990019,BROOKLYN,997577,198107,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71042466689818,-73.95192929492832,"(40.71042466689818, -73.95192929492832)"
63307322,12/05/2024 10:52:20 PM,12/06/2024 12:53:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,911 BROADWAY,BROADWAY,ARION PLACE,STOCKTON STREET,ARION PLACE,STOCKTON STREET,ADDRESS,BROOKLYN,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 12:53:53 AM,04 BROOKLYN,3031500006,BROOKLYN,1001861,193468,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69768421605444,-73.93648897419392,"(40.69768421605444, -73.93648897419392)"
63310988,12/05/2024 10:46:37 PM,12/06/2024 07:27:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,1101 PRESIDENT STREET,PRESIDENT STREET,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/06/2024 07:27:12 AM,09 BROOKLYN,3012747501,BROOKLYN,996937,182751,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.668276925846094,-73.95426670287726,"(40.668276925846094, -73.95426670287726)"
63302889,12/05/2024 10:42:37 PM,12/05/2024 11:00:05 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,1038 NOSTRAND AVENUE,NOSTRAND AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:59:59 PM,09 BROOKLYN,3013200041,BROOKLYN,997877,180797,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66291223364454,-73.9508822004126,"(40.66291223364454, -73.9508822004126)"
63310141,12/05/2024 10:42:24 PM,12/05/2024 10:58:38 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11230,1703 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE O,65 STREET,AVENUE O,65 STREET,ADDRESS,BROOKLYN,MCDONALD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:58:40 PM,12 BROOKLYN,3066080001,BROOKLYN,991626,161940,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.611161206272136,-73.97343420990082,"(40.611161206272136, -73.97343420990082)"
63308085,12/05/2024 10:41:49 PM,12/06/2024 05:22:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11230,264 AVENUE O,AVENUE O,DAHILL ROAD,MCDONALD AVENUE,DAHILL ROAD,MCDONALD AVENUE,ADDRESS,BROOKLYN,AVENUE O,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,12/06/2024 05:22:41 AM,11 BROOKLYN,3066070001,BROOKLYN,991369,161978,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.611265718656185,-73.97435979452284,"(40.611265718656185, -73.97435979452284)"
63302955,12/05/2024 10:39:15 PM,12/06/2024 01:09:46 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,135 GRAHAM AVENUE,GRAHAM AVENUE,BOERUM STREET,JOHNSON AVENUE,BOERUM STREET,JOHNSON AVENUE,ADDRESS,BROOKLYN,GRAHAM AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/06/2024 01:09:48 AM,01 BROOKLYN,3030700020,BROOKLYN,1000035,196652,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70642699332401,-73.94306666242296,"(40.70642699332401, -73.94306666242296)"
63310122,12/05/2024 10:39:05 PM,12/05/2024 11:30:41 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,1911 ALBEMARLE ROAD,ALBEMARLE ROAD,EAST   19 STREET,OCEAN AVENUE,EAST   19 STREET,OCEAN AVENUE,ADDRESS,BROOKLYN,ALBEMARLE ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 11:30:46 PM,14 BROOKLYN,3051000080,BROOKLYN,995019,175062,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64717485176219,-73.9611928663221,"(40.64717485176219, -73.9611928663221)"
63308730,12/05/2024 10:35:27 PM,12/05/2024 11:00:45 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,1038 NOSTRAND AVENUE,NOSTRAND AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 11:00:50 PM,09 BROOKLYN,3013200041,BROOKLYN,997877,180797,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66291223364454,-73.9508822004126,"(40.66291223364454, -73.9508822004126)"
63308855,12/05/2024 10:34:49 PM,12/05/2024 10:52:55 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,2105 KIMBALL STREET,KIMBALL STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,KIMBALL STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/05/2024 10:53:00 PM,18 BROOKLYN,3085400037,BROOKLYN,1004663,161470,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60985071044174,-73.92648089976467,"(40.60985071044174, -73.92648089976467)"
63310327,12/05/2024 10:25:39 PM,12/05/2024 10:27:03 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2024 10:27:08 PM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63301497,12/05/2024 10:25:13 PM,12/05/2024 10:33:55 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,942 FLATBUSH AVENUE,FLATBUSH AVENUE,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:34:00 PM,14 BROOKLYN,3051020043,BROOKLYN,995821,175600,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64865053360294,-73.95830185925044,"(40.64865053360294, -73.95830185925044)"
63307325,12/05/2024 10:24:14 PM,12/05/2024 10:59:47 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,1038 NOSTRAND AVENUE,NOSTRAND AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:59:50 PM,09 BROOKLYN,3013200041,BROOKLYN,997877,180797,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66291223364454,-73.9508822004126,"(40.66291223364454, -73.9508822004126)"
63302956,12/05/2024 10:22:55 PM,12/05/2024 10:43:17 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11230,1703 MCDONALD AVENUE,MCDONALD AVENUE,AVENUE O,65 STREET,AVENUE O,65 STREET,ADDRESS,BROOKLYN,MCDONALD AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,12/05/2024 10:43:20 PM,12 BROOKLYN,3066080001,BROOKLYN,991626,161940,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.611161206272136,-73.97343420990082,"(40.611161206272136, -73.97343420990082)"
63302884,12/05/2024 10:18:28 PM,12/05/2024 11:01:07 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11225,1038 NOSTRAND AVENUE,NOSTRAND AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 11:01:11 PM,09 BROOKLYN,3013200041,BROOKLYN,997877,180797,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66291223364454,-73.9508822004126,"(40.66291223364454, -73.9508822004126)"
63303014,12/05/2024 10:13:33 PM,12/05/2024 11:06:51 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220,769 59 STREET,59 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,59 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2024 11:06:56 PM,07 BROOKLYN,3008580049,BROOKLYN,981545,171194,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.636564156342565,-74.00974617903692,"(40.636564156342565, -74.00974617903692)"
63311639,12/05/2024 10:07:10 PM,12/05/2024 10:37:13 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,392 WOODBINE STREET,WOODBINE STREET,IRVING AVENUE,RIDGEWOOD PLACE,IRVING AVENUE,RIDGEWOOD PLACE,ADDRESS,BROOKLYN,WOODBINE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2024 10:37:18 PM,04 BROOKLYN,3033630008,BROOKLYN,1008837,193599,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69802714820444,-73.91133077317892,"(40.69802714820444, -73.91133077317892)"
63305968,12/05/2024 10:06:58 PM,12/05/2024 10:31:40 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,160 PARKSIDE AVENUE,PARKSIDE AVENUE,ST PAULS PLACE,EAST DRIVE,ST PAULS PLACE,EAST DRIVE,ADDRESS,BROOKLYN,PARKSIDE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:31:45 PM,14 BROOKLYN,3050530018,BROOKLYN,994541,177719,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.654468306915255,-73.96291133141843,"(40.654468306915255, -73.96291133141843)"
63304412,12/05/2024 09:51:17 PM,12/05/2024 10:37:21 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11212,1026 WINTHROP STREET,WINTHROP STREET,EAST   92 STREET,EAST   93 STREET,EAST   92 STREET,EAST   93 STREET,ADDRESS,BROOKLYN,WINTHROP STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:37:25 PM,17 BROOKLYN,3046280004,BROOKLYN,1004921,179897,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.660428290124045,-73.92549524488483,"(40.660428290124045, -73.92549524488483)"
63307305,12/05/2024 09:44:54 PM,12/05/2024 10:02:48 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2950 WEST   24 STREET,WEST   24 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   24 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/05/2024 10:02:54 PM,13 BROOKLYN,3070550013,BROOKLYN,986782,148597,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.574540058551165,-73.99088561544781,"(40.574540058551165, -73.99088561544781)"
63308688,12/05/2024 09:34:48 PM,12/05/2024 10:06:56 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11222,1073 MANHATTAN AVENUE,MANHATTAN AVENUE,EAGLE STREET,DUPONT STREET,EAGLE STREET,DUPONT STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/05/2024 10:07:00 PM,01 BROOKLYN,3024950047,BROOKLYN,996687,207206,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.73540051263511,-73.95512272451359,"(40.73540051263511, -73.95512272451359)"
